ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Label
121,0.16262448984127073,-0.046109473898265425,-0.12031943982936029,-0.06225197923610209,0.02998970879127579,0.05706348971874865,0.252774120032163,0.17351075004092528,-0.021492652165124925,-0.08564460404738845,2
113,0.031966565966322615,0.023650532184380978,0.025169456351202685,-0.035391133808395536,-0.04468987826926438,-0.054114821247610134,-0.01590593753076092,-0.030316241833054605,-0.08506144169018036,-0.03248968927466017,2
40,0.04272109363979628,0.01931458763281884,0.000681499959940782,-0.04305842862904009,-0.06453084863120925,-0.05977378723254732,-0.04351925112136709,-0.06268100477253126,-0.09307799807030952,-0.10734236409954118,1
10,-0.01772128851196732,0.0792950582202922,0.0724219257821972,0.00578696606782976,-0.011853978819969439,-0.0018517946448450282,0.021140113452887594,-0.0024804777132870306,-0.08264888148134787,0.06650026770042873,1
200,0.07245975515814275,0.009601455551237944,-0.046379735251536776,-0.1293455293378379,-0.0591618214163824,0.006696116091677957,-0.007201658391333282,-0.0057933104398153095,0.004750692138172868,-0.031900827756761486,2
150,0.09791989433820647,-0.007745764996821102,-0.04765681589690772,-0.12383391208104969,-0.096931400704764,-0.14285927407769433,-0.015443562605066883,0.014309839004936703,0.062163057944599656,0.0097860549105071,2
96,-0.21500120202421305,0.4227726942541976,-0.22047693771690932,0.24219542389843135,-0.010365787692279207,0.06461397052689327,-0.04193357808940888,-0.014203129085344324,0.030086150878809205,-0.08752703576446282,1
161,0.010453376711278535,0.022906703511974918,-0.01701597607699034,-0.08832517179850037,-0.03347336979949784,-0.04611374767609349,-0.011038796569408928,0.01016180011601824,0.00010417486761036382,0.05375870405187676,2
63,-0.4660861754342683,-0.41796150372247237,-0.09450946432714824,0.0891163138479996,-0.18629155827873475,0.05503318392208182,0.04220786855118354,0.014310433956514528,-0.004111446526035566,-0.01720097800301797,1
147,0.060984776390444334,-0.005511047468508308,-0.03212695838220567,-0.06137699431874154,0.006535914249527754,-0.008443098393608546,0.03077119219250542,-0.021818146086700872,-0.020109797679001885,0.005441005917481521,2
46,-0.12401778272091335,0.13793500842465894,-0.07773821789867649,0.04081965212182164,0.024449025894196827,-0.027237107355927506,0.02345792016712853,-0.0636340334233551,0.012851087319626416,0.2487077881408299,1
190,0.05840046187575143,0.006658152655981052,0.0027697225359143876,-0.1022853889668565,-0.1007444303202393,-0.14696843007816549,-0.07384793614457366,-0.03965263951838693,-0.0413481451870967,-0.05517148172830075,2
59,-0.12112699059608494,0.23188700982084723,-0.09677633721746427,0.11709555052728511,-0.008146142529077126,0.017916746798785684,-0.006022529446892158,0.00036113510745463157,0.021368394784395783,0.03205438456028404,1
45,-0.14511883450879187,0.29684090514393274,-0.1331892930980204,0.168461876958378,-0.011391952623212177,0.05200943652752761,0.010374480139001616,0.02601484140023616,0.04789447447092305,-0.038551714052164614,1
111,0.11452507746751198,0.007360092744010927,-0.14143337347630527,-0.36880003090725527,-0.08719908938247915,0.6955656483561827,-0.4363583253716428,0.07323054702510012,-0.019296116949442447,0.06644458602826599,2
82,0.0472575622441361,-0.006832254096830981,0.09577593477785451,-0.06740042973550746,-0.018245454803152806,-0.07772527022208682,-0.06749339151705143,-0.26612389077422244,-0.1848102232260181,-0.1163725521383931,1
97,0.005274731197229939,0.02281563619620957,0.09285323766094003,-0.06568315340612423,-0.023321480585002104,-0.028257121957124712,-0.05292893805023626,-0.10673954397956703,-0.11544188087165479,0.01186551340912512,1
49,0.037838211727094805,0.025737691800198227,0.19587465446519609,0.04148068566437645,-0.028653447971312557,0.006092320904796375,-0.013976228396140683,0.006607100385696907,-0.05493488038643523,-0.035821098619940685,1
145,0.100475979251122,-0.03105606776667557,-0.04269729635949384,-0.008319825884022247,-0.006819032505920526,-0.07275201891783607,-0.05284763613675441,-0.08626691135819055,-0.04427910929356376,-0.02208497096394148,2
180,0.05314090230969332,0.018913479762276985,-0.04961312214052341,-0.12398611565913881,-0.03755815742930411,-0.15047429307663426,0.0604819347280371,0.03148434616856143,-0.18374914203091908,0.45811482473750936,2
29,-0.13763940854215076,0.15182717631570478,-0.08757962712805764,0.04898039935251208,0.04589304546041762,-0.027261972972061094,0.03560718120717341,-0.04275222663374156,0.004078497968013934,0.32511607375975077,1
51,-0.008099112480823541,0.02088073532823113,0.3998730659762769,0.16456846632680056,0.005290784580221619,0.08341772790807721,0.012566597540878306,0.10142411626099834,0.051152335057603825,0.04586650484632634,1
41,-0.11698023798862725,0.12814518351981236,-0.11727209052490989,0.009685894400649741,0.0954213637372354,-0.012375706583367273,0.01793190434166899,-0.06330458487911311,-0.01631593359889739,0.13901508728383052,1
33,-0.38333442817910546,-0.3577613255645076,-0.08352724197585744,0.055414867112050306,-0.1959998695719802,0.04904022695160977,0.04628498666505421,-0.005438903381349933,0.010055214159100493,0.011474270001215401,1
178,0.1259982963999435,-0.02073776699857744,-0.05795751742885079,0.06822986309311567,-0.017816325157234983,-0.0003462380570094174,0.16789633525840356,0.24346685838463478,-0.07648874401001171,-0.05859196561925441,2
25,0.02528253125417305,0.05549956699198831,0.07586975903891587,-0.08956173549417863,-0.07418210446620306,-0.1338230670525745,-0.06130724372040243,-0.1338537572695759,-0.1719623565464437,0.018651748835645764,1
163,0.0701839149936695,0.030760615936600642,-0.005072688380687198,-0.05187852301619127,-0.033753026335819225,0.05648726652451825,0.036793390163230785,0.05793622418697094,0.06753280034001244,-0.04403927759670081,2
73,0.039347339127367875,0.027576971894423197,0.15780046582265506,-0.027657121207872802,-0.0813464523090423,-0.08474100060406815,-0.09718844454727847,-0.1766181309188966,-0.17567238379031533,-0.05899703647049571,1
89,-0.22115846440398934,-0.1332118866832702,-0.08699431445675768,-0.07143061128683868,0.4252369041546131,-0.09221556595000642,-0.13469090719411922,0.12364373524895143,0.003742370975238425,-0.051702419908493245,1
37,-0.13847295887888098,0.1600290784112551,-0.10712198651867831,0.061810866961851285,0.06057621431351024,0.003749414608113094,0.011589030865364868,-0.014833078210094155,-0.022105195102993955,0.0951512287203651,1
126,0.40250557459282665,-0.2631050400691049,-0.1767446039170456,0.4165812799814957,0.10566373591654278,0.04728255549045546,-0.15726314975978764,-0.2207907315145377,0.11776398353866582,0.062168816216429314,2
