ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Label
46,-0.12391532210689374,0.13781749452350064,-0.07781440873420059,0.04093160680873443,0.02748616806834839,-0.02991730853409894,0.03166923349377097,-0.04412756568049273,-0.036882732602214564,0.306265444987311,0.36118321531508407,0.05646814504768766,0.031029691433349268,-0.05973093634250582,-0.06426836552579482,0.001165378333913894,0.03949712902377498,0.01659808760460352,-0.00015392960864521094,-0.02802068979500559,1
190,0.059530424135550444,0.0058295577147203315,0.004705044244009783,-0.10485728311266289,-0.09658492508699718,-0.1529212096007979,-0.057937539829208365,-0.03332637942588105,0.01091361658122482,-0.06605285582968468,-0.02769702819651886,-0.05040218818489789,0.06045962007122208,-0.006082372226091604,0.13322205390167263,-0.11003135507788273,-0.06689344584684422,-0.05265843198069303,0.010206012818598302,-0.1812383338139938,2
59,-0.12058369796287831,0.23221593466943904,-0.09644782435245616,0.12006829802885224,-0.006811160762544111,0.018612298140190376,-0.0025697073885372367,0.015818752501915983,-0.007976124690733928,0.013889687585938415,-0.028577328123026085,-0.05022424096659866,-0.006095330683908958,-0.027263815347841662,0.03282247077022653,0.017681438164088677,-0.02062474648555318,0.017331881642287016,0.011062617753677902,0.07971429938400279,1
45,-0.14505705225239585,0.2963488353233157,-0.134748429657346,0.1668469616483352,-0.005066953266340443,0.05529260363655113,0.0046279031656796055,0.04623187371608547,-0.017844352152228373,-0.06481210409299355,-0.07754934673854025,-0.011886528468915492,-0.0072043066884028345,0.02607090885068749,-0.011075724291771916,0.058386286158059866,-0.0960331934087746,-0.07602158328323481,0.01744029456854959,0.007227364762992361,1
111,0.11456446749680063,0.0077919338515373355,-0.14162639528263907,-0.3700069710786058,-0.07828383696552804,0.6893929897706034,-0.44361892958271737,0.05669943109427784,0.049798539080109096,0.06532146715032258,0.002254195731489793,-0.010030247639631054,-0.011134828664082129,-0.028916404306884618,-0.0164805473443238,0.024609186603923094,0.001039635961578637,-0.07176922853798508,0.05841541023856997,-0.020180937083091138,2
82,0.04672087342217704,-0.0026579499739342325,0.09516341052203785,-0.07111359279661723,-0.030896965765655458,-0.08707541578305508,-0.06324431793684404,-0.3081399884546259,0.006409698487138626,-0.11679516226383228,0.009153936900317206,0.3068858033375973,-0.18867698229624852,0.05160725435252914,0.02125237280555769,0.13925567692453722,0.1728717058394529,-0.18566524191606512,0.057625290418235844,0.16892898639735232,1
97,0.005293691932190607,0.020352804896123705,0.09267903558061585,-0.061845921783069926,-0.02373619590187193,-0.02768781811342189,-0.0564073310014688,-0.16714854754197406,0.06679439525166679,0.0563761352495918,-0.07162697068893482,0.1552972203695616,-0.021944907313905714,-0.06151303835282623,0.024548809492854182,-0.020491680655462228,-0.0874529037038015,0.07723085024450572,-0.03629307624416414,0.10025766627041338,1
49,0.038152654430629894,0.025579949131301988,0.19462818669363346,0.038576838701453106,-0.02853012488805431,0.0004257653550080103,-0.019530528781197525,-0.04426052563241613,0.05762089457694558,-0.05122003127327585,-0.04864089326717815,0.11433310644695267,-0.039677002377964614,-0.018938070738906614,-0.14411915062909156,0.024363288174114938,-0.07023931698841412,-0.03279499344306574,0.058658807907807205,0.03401206017861905,1
145,0.10059478234466365,-0.033299774705280026,-0.043283181729844473,-0.004220714982350583,0.0012926800448812186,-0.067520084028562,-0.06667319522527444,-0.10300033173105315,0.005259054805179911,-0.010173077440173433,-0.05244973364350881,-0.04722369166998693,0.04641274613263872,-0.0370284641272155,0.052118829065705995,-0.030910538670531364,-0.011492213504142548,-0.07984041548241179,-0.10880851658542576,-0.09837984751312055,2
180,0.052359932174260757,0.020869654208326566,-0.049818101890497644,-0.1240196137628018,-0.043399021372393404,-0.1499534670615879,0.06249776070987767,-0.01947394698983303,0.12697937049932165,0.41717132562065934,-0.3081931055720395,-0.25860088863918235,0.030749438268017966,0.11658843828827677,-0.19985809110528122,-0.018799892959842166,-0.12363516332329477,-0.3809254562418112,-0.025508513475069352,0.14237748881623263,2
29,-0.13755495434726633,0.15191211374889668,-0.08809175863948067,0.04954622266090416,0.04730054798593979,-0.026912127319853155,0.03543196795852415,-0.03242307806441694,-0.01905720812319194,0.40894813104083483,0.5166048457548975,0.07741375370248224,0.04782204253997826,-0.08931595984704059,-0.10034263503068167,-0.04817872370326999,0.050827196272543215,-0.01201694895038568,0.008392583033764,-0.021197543315048348,1
51,-0.008274085742350569,0.02160091574877958,0.3993671532893003,0.16347170890651277,0.007023140619985942,0.08417476603689995,0.009067217601570964,0.12494807675108027,0.00011779532742996933,0.029986351190732872,0.033763405914671946,-0.08902251784345942,0.01639404183228508,-0.0003888050109680441,-0.06297431181084395,0.03681521388355919,-0.004424286422941605,0.03224164725661518,0.020677214366306346,-0.12746882684894273,1
41,-0.11685291607019913,0.12763694166733155,-0.11635651770391485,0.00933659702418627,0.10257378484877842,-0.010591905154490277,0.01933822461203606,-0.05022719145360126,-0.021079825296415104,0.16383708809732322,0.3146799831543341,0.08002122778937454,0.013174315458117238,-0.0009191969967858642,-0.03606918713766412,0.056075453763152205,0.02806686579823466,-0.01610011745816854,-0.020531399952765084,0.0016204668470072006,1
33,-0.38308383254070155,-0.35809571237250354,-0.08498173920655615,0.05482772979382281,-0.19568876915055258,0.055272194491797016,0.035817116834394085,-0.0042999282506131055,-0.0022099751350177373,0.021324459547482473,-0.03523391007152854,0.054612296661888576,-0.02265202547756014,-0.008881006581170168,-0.016787783707256948,0.03388633105251651,-0.0382301221596583,0.042282057661384834,-0.04087742445806833,0.043352660131688016,1
178,0.1258048181586758,-0.018758709365477976,-0.05928493874747748,0.06715337502577728,-0.02093037283792237,-0.0058366595548614356,0.16944148479031895,0.17930338093641224,0.17552798408868847,-0.04271441684869261,0.05902277147957928,0.13944864158372927,-0.028269160983013505,-0.036531026716324085,0.0570292910944401,0.005628751995547526,-0.04514704832013422,-0.1023909225093521,0.09464809243741437,-0.006909644052988426,2
25,0.02486907132490187,0.05483563925179239,0.0752565484837295,-0.08925641542929393,-0.08763602676225327,-0.13786260445020024,-0.05930989308194515,-0.22498467871188269,0.09423556095897624,0.03173062992663253,-0.08398983987164844,0.14591958010358225,-0.03497697923067882,-0.10445501952423741,-0.07954165193538275,-0.16129717629503476,-0.2081548744971023,0.12786390923639876,0.058618164768096497,-0.1655054099282564,1
163,0.07018297566137802,0.032133982686607596,-0.005522482928055005,-0.053499134249124315,-0.03388869421707587,0.05072174645453727,0.03703845053345054,0.08478889135976855,-0.035246444209813536,-0.04883731216119444,0.004349758666152255,0.021268767796216528,-0.004254193434979502,0.03907882895852876,-0.07596383842069832,-0.07657261780485368,-0.03420370125910921,0.07647983523648774,-0.10584632710047524,0.13184251224293178,2
